,initial_number_sheep,initial_number_wolves,sheep_gain_from_food,wolf_gain_from_food,sheep_reproduce,wolf_reproduce,grass_regrowth,run,wolves,sheep,grass,tick
413,62,62,12,25,5,15,25,38,477.0,40.0,1450.0,100
414,62,62,12,25,5,15,25,38,2.0,72.0,1930.0,150
415,62,62,12,25,5,15,25,39,87.0,181.0,1174.0,50
416,62,62,12,25,5,15,25,39,370.0,45.0,1545.0,100
417,62,62,12,25,5,15,25,39,11.0,120.0,1480.0,150
418,62,62,12,25,5,15,25,40,41.0,167.0,1170.0,50
419,62,62,12,25,5,15,25,40,687.0,51.0,1223.0,100
420,62,62,12,25,5,15,25,40,0.0,41.0,2144.0,150
421,62,62,12,25,5,15,25,41,77.0,209.0,1002.0,50
422,62,62,12,25,5,15,25,41,369.0,28.0,1756.0,100
423,62,62,12,25,5,15,25,41,7.0,174.0,1177.0,150
424,62,62,12,25,5,15,25,42,45.0,139.0,1351.0,50
425,62,62,12,25,5,15,25,42,432.0,80.0,1246.0,100
426,62,62,12,25,5,15,25,42,12.0,86.0,1697.0,150
427,62,62,12,25,5,15,25,43,63.0,185.0,1120.0,50
428,62,62,12,25,5,15,25,43,388.0,40.0,1507.0,100
429,62,62,12,25,5,15,25,43,0.0,54.0,1941.0,150
430,62,62,12,25,5,15,25,44,40.0,235.0,1006.0,50
431,62,62,12,25,5,15,25,44,711.0,26.0,1425.0,100
432,62,62,12,25,5,15,25,44,0.0,25.0,2260.0,150
433,62,62,12,25,5,15,25,45,74.0,156.0,1187.0,50
434,62,62,12,25,5,15,25,45,553.0,59.0,1317.0,100
435,62,62,12,25,5,15,25,45,2.0,23.0,2269.0,150
436,62,62,12,25,5,15,25,46,53.0,190.0,1128.0,50
437,62,62,12,25,5,15,25,46,623.0,26.0,1476.0,100
438,62,62,12,25,5,15,25,46,0.0,59.0,2008.0,150
439,62,62,12,25,5,15,25,47,114.0,193.0,1011.0,50
440,62,62,12,25,5,15,25,47,221.0,60.0,1580.0,100
441,62,62,12,25,5,15,25,47,29.0,142.0,1408.0,150
442,62,62,12,25,5,15,25,48,108.0,230.0,911.0,50
443,62,62,12,25,5,15,25,48,166.0,24.0,2005.0,100
444,62,62,12,25,5,15,25,48,0.0,139.0,1387.0,150
445,62,62,12,25,5,15,25,49,76.0,246.0,941.0,50
446,62,62,12,25,5,15,25,49,407.0,21.0,1734.0,100
447,62,62,12,25,5,15,25,49,1.0,65.0,1967.0,150
448,62,62,12,25,5,15,25,50,49.0,180.0,1057.0,50
449,62,62,12,25,5,15,25,50,674.0,74.0,1113.0,100
450,62,62,12,25,5,15,25,50,0.0,38.0,2212.0,150
451,62,62,12,25,5,15,72,1,101.0,174.0,545.0,50
452,62,62,12,25,5,15,72,1,211.0,65.0,619.0,100
453,62,62,12,25,5,15,72,1,48.0,115.0,861.0,150
454,62,62,12,25,5,15,72,2,48.0,181.0,576.0,50
455,62,62,12,25,5,15,72,2,242.0,78.0,571.0,100
456,62,62,12,25,5,15,72,2,67.0,128.0,871.0,150
457,62,62,12,25,5,15,72,3,36.0,178.0,625.0,50
458,62,62,12,25,5,15,72,3,397.0,121.0,352.0,100
459,62,62,12,25,5,15,72,3,15.0,37.0,1546.0,150
460,62,62,12,25,5,15,72,4,28.0,201.0,592.0,50
461,62,62,12,25,5,15,72,4,450.0,81.0,407.0,100
462,62,62,12,25,5,15,72,4,9.0,59.0,1435.0,150
463,62,62,12,25,5,15,72,5,74.0,223.0,511.0,50
464,62,62,12,25,5,15,72,5,316.0,46.0,626.0,100
465,62,62,12,25,5,15,72,5,19.0,154.0,1031.0,150
466,62,62,12,25,5,15,72,6,79.0,165.0,593.0,50
467,62,62,12,25,5,15,72,6,146.0,90.0,717.0,100
468,62,62,12,25,5,15,72,6,122.0,151.0,572.0,150
469,62,62,12,25,5,15,72,7,39.0,180.0,637.0,50
470,62,62,12,25,5,15,72,7,341.0,134.0,390.0,100
471,62,62,12,25,5,15,72,7,7.0,54.0,1338.0,150
472,62,62,12,25,5,15,72,8,57.0,218.0,537.0,50
473,62,62,12,25,5,15,72,8,222.0,35.0,710.0,100
474,62,62,12,25,5,15,72,8,10.0,171.0,894.0,150
475,62,62,12,25,5,15,72,9,59.0,151.0,700.0,50
476,62,62,12,25,5,15,72,9,229.0,99.0,550.0,100
477,62,62,12,25,5,15,72,9,42.0,126.0,894.0,150
478,62,62,12,25,5,15,72,10,37.0,298.0,426.0,50
479,62,62,12,25,5,15,72,10,404.0,33.0,569.0,100
480,62,62,12,25,5,15,72,10,0.0,115.0,1270.0,150
481,62,62,12,25,5,15,72,11,55.0,303.0,406.0,50
482,62,62,12,25,5,15,72,11,265.0,25.0,672.0,100
483,62,62,12,25,5,15,72,11,8.0,100.0,1270.0,150
484,62,62,12,25,5,15,72,12,59.0,176.0,604.0,50
485,62,62,12,25,5,15,72,12,268.0,57.0,637.0,100
486,62,62,12,25,5,15,72,12,18.0,161.0,916.0,150
487,62,62,12,25,5,15,72,13,23.0,169.0,690.0,50
488,62,62,12,25,5,15,72,13,464.0,86.0,338.0,100
489,62,62,12,25,5,15,72,13,6.0,66.0,1416.0,150
490,62,62,12,25,5,15,72,14,65.0,153.0,672.0,50
491,62,62,12,25,5,15,72,14,281.0,59.0,569.0,100
492,62,62,12,25,5,15,72,14,18.0,143.0,1018.0,150
493,62,62,12,25,5,15,72,15,85.0,170.0,582.0,50
494,62,62,12,25,5,15,72,15,241.0,65.0,639.0,100
495,62,62,12,25,5,15,72,15,24.0,166.0,803.0,150
496,62,62,12,25,5,15,72,16,71.0,150.0,611.0,50
497,62,62,12,25,5,15,72,16,353.0,125.0,394.0,100
498,62,62,12,25,5,15,72,16,6.0,46.0,1445.0,150
499,62,62,12,25,5,15,72,17,112.0,137.0,588.0,50
500,62,62,12,25,5,15,72,17,222.0,103.0,637.0,100
501,62,62,12,25,5,15,72,17,38.0,74.0,1064.0,150
502,62,62,12,25,5,15,72,18,109.0,210.0,433.0,50
503,62,62,12,25,5,15,72,18,149.0,31.0,985.0,100
504,62,62,12,25,5,15,72,18,16.0,244.0,655.0,150
505,62,62,12,25,5,15,72,19,60.0,143.0,707.0,50
506,62,62,12,25,5,15,72,19,219.0,94.0,561.0,100
507,62,62,12,25,5,15,72,19,47.0,123.0,909.0,150
508,62,62,12,25,5,15,72,20,66.0,90.0,862.0,50
509,62,62,12,25,5,15,72,20,162.0,198.0,451.0,100
510,62,62,12,25,5,15,72,20,54.0,93.0,850.0,150
511,62,62,12,25,5,15,72,21,53.0,159.0,656.0,50
512,62,62,12,25,5,15,72,21,241.0,82.0,550.0,100
513,62,62,12,25,5,15,72,21,12.0,128.0,1010.0,150
514,62,62,12,25,5,15,72,22,83.0,205.0,475.0,50
515,62,62,12,25,5,15,72,22,177.0,64.0,717.0,100
516,62,62,12,25,5,15,72,22,42.0,252.0,551.0,150
517,62,62,12,25,5,15,72,23,67.0,235.0,421.0,50
518,62,62,12,25,5,15,72,23,206.0,44.0,766.0,100
519,62,62,12,25,5,15,72,23,12.0,149.0,1059.0,150
520,62,62,12,25,5,15,72,24,63.0,282.0,406.0,50
521,62,62,12,25,5,15,72,24,209.0,28.0,795.0,100
522,62,62,12,25,5,15,72,24,8.0,147.0,1044.0,150
523,62,62,12,25,5,15,72,25,62.0,151.0,608.0,50
524,62,62,12,25,5,15,72,25,342.0,78.0,507.0,100
525,62,62,12,25,5,15,72,25,17.0,101.0,1070.0,150
526,62,62,12,25,5,15,72,26,78.0,185.0,572.0,50
527,62,62,12,25,5,15,72,26,296.0,56.0,609.0,100
528,62,62,12,25,5,15,72,26,4.0,91.0,1287.0,150
529,62,62,12,25,5,15,72,27,13.0,114.0,903.0,50
530,62,62,12,25,5,15,72,27,191.0,385.0,160.0,100
531,62,62,12,25,5,15,72,27,10.0,9.0,1533.0,150
532,62,62,12,25,5,15,72,28,63.0,161.0,678.0,50
533,62,62,12,25,5,15,72,28,367.0,67.0,500.0,100
534,62,62,12,25,5,15,72,28,22.0,110.0,1172.0,150
535,62,62,12,25,5,15,72,29,82.0,217.0,419.0,50
536,62,62,12,25,5,15,72,29,217.0,37.0,815.0,100
537,62,62,12,25,5,15,72,29,11.0,248.0,628.0,150
538,62,62,12,25,5,15,72,30,73.0,188.0,584.0,50
539,62,62,12,25,5,15,72,30,261.0,72.0,593.0,100
540,62,62,12,25,5,15,72,30,28.0,113.0,1045.0,150
541,62,62,12,25,5,15,72,31,33.0,129.0,844.0,50
542,62,62,12,25,5,15,72,31,375.0,169.0,257.0,100
543,62,62,12,25,5,15,72,31,3.0,73.0,1391.0,150
544,62,62,12,25,5,15,72,32,27.0,157.0,755.0,50
545,62,62,12,25,5,15,72,32,293.0,266.0,195.0,100
546,62,62,12,25,5,15,72,32,10.0,15.0,1626.0,150
547,62,62,12,25,5,15,72,33,61.0,117.0,763.0,50
548,62,62,12,25,5,15,72,33,301.0,166.0,353.0,100
549,62,62,12,25,5,15,72,33,22.0,70.0,1127.0,150
550,62,62,12,25,5,15,72,34,40.0,161.0,710.0,50
551,62,62,12,25,5,15,72,34,366.0,68.0,465.0,100
552,62,62,12,25,5,15,72,34,0.0,62.0,1473.0,150
553,62,62,12,25,5,15,72,35,47.0,196.0,577.0,50
554,62,62,12,25,5,15,72,35,344.0,74.0,508.0,100
555,62,62,12,25,5,15,72,35,6.0,100.0,1271.0,150
556,62,62,12,25,5,15,72,36,23.0,183.0,633.0,50
557,62,62,12,25,5,15,72,36,455.0,73.0,398.0,100
558,62,62,12,25,5,15,72,36,2.0,29.0,1820.0,150
559,62,62,12,25,5,15,72,37,42.0,116.0,794.0,50
560,62,62,12,25,5,15,72,37,258.0,232.0,236.0,100
561,62,62,12,25,5,15,72,37,26.0,42.0,1334.0,150
562,62,62,12,25,5,15,72,38,94.0,275.0,333.0,50
563,62,62,12,25,5,15,72,38,59.0,19.0,994.0,100
564,62,62,12,25,5,15,72,38,0.0,189.0,892.0,150
565,62,62,12,25,5,15,72,39,67.0,149.0,683.0,50
566,62,62,12,25,5,15,72,39,305.0,73.0,484.0,100
567,62,62,12,25,5,15,72,39,8.0,83.0,1293.0,150
568,62,62,12,25,5,15,72,40,85.0,178.0,520.0,50
569,62,62,12,25,5,15,72,40,227.0,61.0,725.0,100
570,62,62,12,25,5,15,72,40,25.0,161.0,848.0,150
571,62,62,12,25,5,15,72,41,95.0,198.0,461.0,50
572,62,62,12,25,5,15,72,41,190.0,38.0,836.0,100
573,62,62,12,25,5,15,72,41,2.0,188.0,830.0,150
574,62,62,12,25,5,15,72,42,38.0,196.0,562.0,50
575,62,62,12,25,5,15,72,42,313.0,62.0,556.0,100
576,62,62,12,25,5,15,72,42,12.0,78.0,1222.0,150
577,62,62,12,25,5,15,72,43,45.0,144.0,686.0,50
578,62,62,12,25,5,15,72,43,332.0,120.0,438.0,100
579,62,62,12,25,5,15,72,43,10.0,80.0,1131.0,150
580,62,62,12,25,5,15,72,44,51.0,171.0,741.0,50
581,62,62,12,25,5,15,72,44,363.0,90.0,376.0,100
582,62,62,12,25,5,15,72,44,8.0,90.0,1229.0,150
583,62,62,12,25,5,15,72,45,55.0,135.0,645.0,50
584,62,62,12,25,5,15,72,45,265.0,144.0,438.0,100
585,62,62,12,25,5,15,72,45,37.0,63.0,1117.0,150
586,62,62,12,25,5,15,72,46,109.0,138.0,548.0,50
587,62,62,12,25,5,15,72,46,149.0,90.0,714.0,100
588,62,62,12,25,5,15,72,46,163.0,127.0,602.0,150
589,62,62,12,25,5,15,72,47,114.0,131.0,560.0,50
590,62,62,12,25,5,15,72,47,188.0,140.0,632.0,100
591,62,62,12,25,5,15,72,47,89.0,116.0,716.0,150
592,62,62,12,25,5,15,72,48,50.0,155.0,679.0,50
593,62,62,12,25,5,15,72,48,345.0,96.0,433.0,100
594,62,62,12,25,5,15,72,48,8.0,62.0,1458.0,150
595,62,62,12,25,5,15,72,49,45.0,202.0,560.0,50
596,62,62,12,25,5,15,72,49,407.0,74.0,442.0,100
597,62,62,12,25,5,15,72,49,9.0,45.0,1626.0,150
598,62,62,12,25,5,15,72,50,62.0,241.0,471.0,50
599,62,62,12,25,5,15,72,50,240.0,19.0,713.0,100
600,62,62,12,25,5,15,72,50,7.0,144.0,1183.0,150
601,62,62,12,25,15,5,25,1,351.0,606.0,524.0,50
602,62,62,12,25,15,5,25,1,910.0,0.0,2397.0,100
603,62,62,12,25,15,5,25,1,81.0,0.0,2601.0,150
604,62,62,12,25,15,5,25,2,295.0,626.0,562.0,50
605,62,62,12,25,15,5,25,2,959.0,0.0,2308.0,100
606,62,62,12,25,15,5,25,2,85.0,0.0,2601.0,150
607,62,62,12,25,15,5,25,3,356.0,575.0,605.0,50
608,62,62,12,25,15,5,25,3,836.0,0.0,2511.0,100
609,62,62,12,25,15,5,25,3,50.0,0.0,2601.0,150
610,62,62,12,25,15,5,25,4,338.0,611.0,539.0,50
611,62,62,12,25,15,5,25,4,838.0,0.0,2358.0,100
612,62,62,12,25,15,5,25,4,52.0,0.0,2601.0,150
613,62,62,12,25,15,5,25,5,293.0,692.0,528.0,50
614,62,62,12,25,15,5,25,5,898.0,0.0,2422.0,100
615,62,62,12,25,15,5,25,5,52.0,0.0,2601.0,150
616,62,62,12,25,15,5,25,6,308.0,653.0,494.0,50
617,62,62,12,25,15,5,25,6,976.0,0.0,2412.0,100
618,62,62,12,25,15,5,25,6,68.0,0.0,2601.0,150
619,62,62,12,25,15,5,25,7,241.0,734.0,474.0,50
620,62,62,12,25,15,5,25,7,1026.0,2.0,2306.0,100
621,62,62,12,25,15,5,25,7,105.0,0.0,2601.0,150
622,62,62,12,25,15,5,25,8,310.0,614.0,554.0,50
623,62,62,12,25,15,5,25,8,924.0,0.0,2344.0,100
624,62,62,12,25,15,5,25,8,60.0,0.0,2601.0,150
625,62,62,12,25,15,5,25,9,357.0,568.0,518.0,50
626,62,62,12,25,15,5,25,9,820.0,0.0,2501.0,100
627,62,62,12,25,15,5,25,9,85.0,0.0,2601.0,150
628,62,62,12,25,15,5,25,10,344.0,619.0,533.0,50
629,62,62,12,25,15,5,25,10,882.0,0.0,2449.0,100
630,62,62,12,25,15,5,25,10,47.0,0.0,2601.0,150
631,62,62,12,25,15,5,25,11,305.0,712.0,470.0,50
632,62,62,12,25,15,5,25,11,896.0,0.0,2418.0,100
633,62,62,12,25,15,5,25,11,65.0,0.0,2601.0,150
634,62,62,12,25,15,5,25,12,309.0,680.0,495.0,50
635,62,62,12,25,15,5,25,12,941.0,0.0,2333.0,100
636,62,62,12,25,15,5,25,12,63.0,0.0,2601.0,150
637,62,62,12,25,15,5,25,13,363.0,602.0,561.0,50
638,62,62,12,25,15,5,25,13,818.0,0.0,2497.0,100
639,62,62,12,25,15,5,25,13,52.0,0.0,2601.0,150
640,62,62,12,25,15,5,25,14,256.0,756.0,466.0,50
641,62,62,12,25,15,5,25,14,1094.0,0.0,2283.0,100
642,62,62,12,25,15,5,25,14,92.0,0.0,2601.0,150
643,62,62,12,25,15,5,25,15,320.0,642.0,504.0,50
644,62,62,12,25,15,5,25,15,950.0,0.0,2431.0,100
645,62,62,12,25,15,5,25,15,70.0,0.0,2601.0,150
646,62,62,12,25,15,5,25,16,257.0,700.0,554.0,50
647,62,62,12,25,15,5,25,16,1045.0,0.0,2257.0,100
648,62,62,12,25,15,5,25,16,82.0,0.0,2601.0,150
649,62,62,12,25,15,5,25,17,282.0,761.0,426.0,50
650,62,62,12,25,15,5,25,17,962.0,0.0,2396.0,100
651,62,62,12,25,15,5,25,17,76.0,0.0,2601.0,150
652,62,62,12,25,15,5,25,18,373.0,553.0,560.0,50
653,62,62,12,25,15,5,25,18,821.0,1.0,2431.0,100
654,62,62,12,25,15,5,25,18,32.0,0.0,2601.0,150
655,62,62,12,25,15,5,25,19,323.0,676.0,490.0,50
656,62,62,12,25,15,5,25,19,854.0,0.0,2429.0,100
657,62,62,12,25,15,5,25,19,51.0,0.0,2601.0,150
658,62,62,12,25,15,5,25,20,290.0,741.0,480.0,50
659,62,62,12,25,15,5,25,20,893.0,0.0,2447.0,100
660,62,62,12,25,15,5,25,20,73.0,0.0,2601.0,150
661,62,62,12,25,15,5,25,21,369.0,546.0,539.0,50
662,62,62,12,25,15,5,25,21,788.0,3.0,2399.0,100
663,62,62,12,25,15,5,25,21,47.0,0.0,2601.0,150
664,62,62,12,25,15,5,25,22,326.0,627.0,532.0,50
665,62,62,12,25,15,5,25,22,873.0,4.0,2422.0,100
666,62,62,12,25,15,5,25,22,46.0,0.0,2601.0,150
667,62,62,12,25,15,5,25,23,288.0,704.0,511.0,50
668,62,62,12,25,15,5,25,23,1024.0,3.0,2202.0,100
669,62,62,12,25,15,5,25,23,103.0,0.0,2594.0,150
670,62,62,12,25,15,5,25,24,249.0,684.0,489.0,50
671,62,62,12,25,15,5,25,24,936.0,0.0,2265.0,100
672,62,62,12,25,15,5,25,24,94.0,0.0,2601.0,150
673,62,62,12,25,15,5,25,25,298.0,753.0,412.0,50
674,62,62,12,25,15,5,25,25,802.0,0.0,2461.0,100
675,62,62,12,25,15,5,25,25,74.0,0.0,2601.0,150
676,62,62,12,25,15,5,25,26,256.0,775.0,478.0,50
677,62,62,12,25,15,5,25,26,1063.0,0.0,2339.0,100
678,62,62,12,25,15,5,25,26,88.0,0.0,2601.0,150
679,62,62,12,25,15,5,25,27,404.0,507.0,616.0,50
680,62,62,12,25,15,5,25,27,709.0,0.0,2488.0,100
681,62,62,12,25,15,5,25,27,37.0,0.0,2601.0,150
682,62,62,12,25,15,5,25,28,280.0,628.0,499.0,50
683,62,62,12,25,15,5,25,28,964.0,0.0,2352.0,100
684,62,62,12,25,15,5,25,28,96.0,0.0,2601.0,150
685,62,62,12,25,15,5,25,29,391.0,520.0,613.0,50
686,62,62,12,25,15,5,25,29,781.0,0.0,2515.0,100
687,62,62,12,25,15,5,25,29,37.0,0.0,2601.0,150
688,62,62,12,25,15,5,25,30,332.0,563.0,557.0,50
689,62,62,12,25,15,5,25,30,893.0,0.0,2483.0,100
690,62,62,12,25,15,5,25,30,45.0,0.0,2601.0,150
691,62,62,12,25,15,5,25,31,320.0,622.0,515.0,50
692,62,62,12,25,15,5,25,31,952.0,0.0,2318.0,100
693,62,62,12,25,15,5,25,31,52.0,0.0,2601.0,150
694,62,62,12,25,15,5,25,32,433.0,445.0,577.0,50
695,62,62,12,25,15,5,25,32,671.0,0.0,2555.0,100
696,62,62,12,25,15,5,25,32,47.0,0.0,2601.0,150
697,62,62,12,25,15,5,25,33,355.0,571.0,596.0,50
698,62,62,12,25,15,5,25,33,913.0,0.0,2468.0,100
699,62,62,12,25,15,5,25,33,61.0,0.0,2601.0,150
700,62,62,12,25,15,5,25,34,215.0,844.0,423.0,50
701,62,62,12,25,15,5,25,34,1167.0,3.0,1988.0,100
702,62,62,12,25,15,5,25,34,134.0,0.0,2601.0,150
703,62,62,12,25,15,5,25,35,296.0,695.0,487.0,50
704,62,62,12,25,15,5,25,35,965.0,0.0,2342.0,100
705,62,62,12,25,15,5,25,35,85.0,0.0,2601.0,150
706,62,62,12,25,15,5,25,36,266.0,725.0,490.0,50
707,62,62,12,25,15,5,25,36,939.0,1.0,2252.0,100
708,62,62,12,25,15,5,25,36,89.0,0.0,2601.0,150
709,62,62,12,25,15,5,25,37,375.0,541.0,588.0,50
710,62,62,12,25,15,5,25,37,754.0,0.0,2518.0,100
711,62,62,12,25,15,5,25,37,51.0,0.0,2601.0,150
712,62,62,12,25,15,5,25,38,285.0,676.0,464.0,50
713,62,62,12,25,15,5,25,38,1034.0,4.0,2281.0,100
714,62,62,12,25,15,5,25,38,44.0,0.0,2601.0,150
715,62,62,12,25,15,5,25,39,301.0,605.0,585.0,50
716,62,62,12,25,15,5,25,39,867.0,1.0,2419.0,100
717,62,62,12,25,15,5,25,39,69.0,0.0,2601.0,150
718,62,62,12,25,15,5,25,40,317.0,612.0,601.0,50
719,62,62,12,25,15,5,25,40,912.0,1.0,2440.0,100
720,62,62,12,25,15,5,25,40,49.0,0.0,2601.0,150
721,62,62,12,25,15,5,25,41,312.0,588.0,549.0,50
722,62,62,12,25,15,5,25,41,861.0,0.0,2508.0,100
723,62,62,12,25,15,5,25,41,72.0,0.0,2601.0,150
724,62,62,12,25,15,5,25,42,381.0,434.0,647.0,50
725,62,62,12,25,15,5,25,42,750.0,0.0,2505.0,100
726,62,62,12,25,15,5,25,42,51.0,0.0,2601.0,150
727,62,62,12,25,15,5,25,43,331.0,564.0,576.0,50
728,62,62,12,25,15,5,25,43,932.0,1.0,2431.0,100
729,62,62,12,25,15,5,25,43,77.0,0.0,2601.0,150
730,62,62,12,25,15,5,25,44,261.0,661.0,523.0,50
731,62,62,12,25,15,5,25,44,1110.0,0.0,2108.0,100
732,62,62,12,25,15,5,25,44,92.0,0.0,2601.0,150
733,62,62,12,25,15,5,25,45,344.0,553.0,608.0,50
734,62,62,12,25,15,5,25,45,886.0,0.0,2435.0,100
735,62,62,12,25,15,5,25,45,54.0,0.0,2601.0,150
736,62,62,12,25,15,5,25,46,293.0,632.0,532.0,50
737,62,62,12,25,15,5,25,46,924.0,0.0,2302.0,100
738,62,62,12,25,15,5,25,46,66.0,0.0,2601.0,150
739,62,62,12,25,15,5,25,47,293.0,648.0,530.0,50
740,62,62,12,25,15,5,25,47,910.0,0.0,2429.0,100
741,62,62,12,25,15,5,25,47,68.0,0.0,2601.0,150
742,62,62,12,25,15,5,25,48,263.0,727.0,429.0,50
743,62,62,12,25,15,5,25,48,978.0,0.0,2369.0,100
744,62,62,12,25,15,5,25,48,83.0,0.0,2601.0,150
745,62,62,12,25,15,5,25,49,286.0,630.0,568.0,50
746,62,62,12,25,15,5,25,49,988.0,0.0,2422.0,100
747,62,62,12,25,15,5,25,49,72.0,0.0,2601.0,150
748,62,62,12,25,15,5,25,50,284.0,689.0,464.0,50
749,62,62,12,25,15,5,25,50,985.0,1.0,2297.0,100
750,62,62,12,25,15,5,25,50,87.0,0.0,2601.0,150
751,62,62,12,25,15,5,72,1,221.0,157.0,203.0,50
752,62,62,12,25,15,5,72,1,147.0,82.0,1697.0,100
753,62,62,12,25,15,5,72,1,423.0,15.0,91.0,150
754,62,62,12,25,15,5,72,2,247.0,144.0,175.0,50
755,62,62,12,25,15,5,72,2,162.0,98.0,1611.0,100
756,62,62,12,25,15,5,72,2,477.0,29.0,86.0,150
757,62,62,12,25,15,5,72,3,319.0,92.0,221.0,50
758,62,62,12,25,15,5,72,3,139.0,74.0,1714.0,100
759,62,62,12,25,15,5,72,3,369.0,52.0,60.0,150
760,62,62,12,25,15,5,72,4,302.0,78.0,203.0,50
761,62,62,12,25,15,5,72,4,137.0,210.0,1378.0,100
762,62,62,12,25,15,5,72,4,488.0,3.0,154.0,150
763,62,62,12,25,15,5,72,5,251.0,114.0,201.0,50
764,62,62,12,25,15,5,72,5,130.0,98.0,1586.0,100
765,62,62,12,25,15,5,72,5,427.0,25.0,73.0,150
766,62,62,12,25,15,5,72,6,320.0,85.0,188.0,50
767,62,62,12,25,15,5,72,6,68.0,50.0,1966.0,100
768,62,62,12,25,15,5,72,6,133.0,169.0,13.0,150
769,62,62,12,25,15,5,72,7,264.0,147.0,169.0,50
770,62,62,12,25,15,5,72,7,124.0,59.0,1777.0,100
771,62,62,12,25,15,5,72,7,254.0,123.0,31.0,150
772,62,62,12,25,15,5,72,8,219.0,112.0,199.0,50
773,62,62,12,25,15,5,72,8,153.0,150.0,1448.0,100
774,62,62,12,25,15,5,72,8,467.0,5.0,160.0,150
775,62,62,12,25,15,5,72,9,230.0,154.0,146.0,50
776,62,62,12,25,15,5,72,9,145.0,71.0,1661.0,100
777,62,62,12,25,15,5,72,9,489.0,49.0,76.0,150
778,62,62,12,25,15,5,72,10,254.0,101.0,173.0,50
779,62,62,12,25,15,5,72,10,150.0,67.0,1731.0,100
780,62,62,12,25,15,5,72,10,431.0,39.0,78.0,150
781,62,62,12,25,15,5,72,11,265.0,106.0,204.0,50
782,62,62,12,25,15,5,72,11,132.0,107.0,1716.0,100
783,62,62,12,25,15,5,72,11,385.0,11.0,58.0,150
784,62,62,12,25,15,5,72,12,290.0,90.0,201.0,50
785,62,62,12,25,15,5,72,12,95.0,16.0,2079.0,100
786,62,62,12,25,15,5,72,12,84.0,521.0,4.0,150
787,62,62,12,25,15,5,72,13,263.0,133.0,176.0,50
788,62,62,12,25,15,5,72,13,137.0,22.0,1913.0,100
789,62,62,12,25,15,5,72,13,123.0,476.0,11.0,150
790,62,62,12,25,15,5,72,14,193.0,136.0,193.0,50
791,62,62,12,25,15,5,72,14,146.0,49.0,1732.0,100
792,62,62,12,25,15,5,72,14,332.0,83.0,58.0,150
793,62,62,12,25,15,5,72,15,290.0,62.0,250.0,50
794,62,62,12,25,15,5,72,15,105.0,39.0,1980.0,100
795,62,62,12,25,15,5,72,15,281.0,147.0,38.0,150
796,62,62,12,25,15,5,72,16,259.0,113.0,194.0,50
797,62,62,12,25,15,5,72,16,140.0,113.0,1521.0,100
798,62,62,12,25,15,5,72,16,425.0,20.0,89.0,150
799,62,62,12,25,15,5,72,17,224.0,140.0,176.0,50
800,62,62,12,25,15,5,72,17,157.0,45.0,1747.0,100
801,62,62,12,25,15,5,72,17,259.0,157.0,31.0,150
802,62,62,12,25,15,5,72,18,233.0,155.0,187.0,50
803,62,62,12,25,15,5,72,18,114.0,80.0,1711.0,100
804,62,62,12,25,15,5,72,18,445.0,21.0,68.0,150
805,62,62,12,25,15,5,72,19,262.0,115.0,214.0,50
806,62,62,12,25,15,5,72,19,146.0,70.0,1695.0,100
807,62,62,12,25,15,5,72,19,316.0,125.0,73.0,150
808,62,62,12,25,15,5,72,20,284.0,93.0,198.0,50
809,62,62,12,25,15,5,72,20,85.0,1.0,2137.0,100
810,62,62,12,25,15,5,72,20,11.0,652.0,752.0,150
811,62,62,12,25,15,5,72,21,308.0,125.0,172.0,50
812,62,62,12,25,15,5,72,21,72.0,48.0,1926.0,100
813,62,62,12,25,15,5,72,21,142.0,325.0,16.0,150
814,62,62,12,25,15,5,72,22,270.0,113.0,165.0,50
815,62,62,12,25,15,5,72,22,100.0,15.0,2084.0,100
816,62,62,12,25,15,5,72,22,90.0,741.0,12.0,150
817,62,62,12,25,15,5,72,23,265.0,115.0,172.0,50
818,62,62,12,25,15,5,72,23,114.0,71.0,1801.0,100
819,62,62,12,25,15,5,72,23,331.0,51.0,44.0,150
820,62,62,12,25,15,5,72,24,254.0,106.0,191.0,50
821,62,62,12,25,15,5,72,24,112.0,45.0,1919.0,100
822,62,62,12,25,15,5,72,24,176.0,157.0,28.0,150
823,62,62,12,25,15,5,72,25,268.0,111.0,179.0,50
824,62,62,12,25,15,5,72,25,103.0,56.0,1889.0,100
825,62,62,12,25,15,5,72,25,319.0,86.0,27.0,150
826,62,62,12,25,15,5,72,26,261.0,112.0,193.0,50
827,62,62,12,25,15,5,72,26,120.0,44.0,1926.0,100
828,62,62,12,25,15,5,72,26,340.0,139.0,29.0,150
829,62,62,12,25,15,5,72,27,281.0,120.0,201.0,50
830,62,62,12,25,15,5,72,27,141.0,61.0,1765.0,100
831,62,62,12,25,15,5,72,27,297.0,84.0,41.0,150
832,62,62,12,25,15,5,72,28,296.0,129.0,205.0,50
833,62,62,12,25,15,5,72,28,100.0,50.0,1870.0,100
834,62,62,12,25,15,5,72,28,211.0,183.0,39.0,150
835,62,62,12,25,15,5,72,29,194.0,166.0,170.0,50
836,62,62,12,25,15,5,72,29,156.0,64.0,1668.0,100
837,62,62,12,25,15,5,72,29,339.0,96.0,78.0,150
838,62,62,12,25,15,5,72,30,300.0,99.0,207.0,50
839,62,62,12,25,15,5,72,30,134.0,124.0,1646.0,100
840,62,62,12,25,15,5,72,30,450.0,18.0,79.0,150
