,initial_number_sheep,initial_number_wolves,sheep_gain_from_food,wolf_gain_from_food,sheep_reproduce,wolf_reproduce,grass_regrowth,run,mean_wolves,mean_sheep,mean_grass,wolves,sheep,grass
788,62,62,38,72,15,5,25,17,3821.3058648051287,3821.3058648051287,2477.611215092097,3952.0,0.0,2590.0
789,62,62,38,72,15,5,25,18,3821.6391981384627,3821.6391981384627,2476.500103980986,3958.0,0.0,2570.0
790,62,62,38,72,15,5,25,19,3825.4286718226726,3825.4286718226726,2477.7106302967754,4030.0,0.0,2593.0
791,62,62,38,72,15,5,25,20,3827.378671822673,3827.378671822673,2476.8606302967755,4069.0,0.0,2576.0
792,62,62,38,72,15,5,25,21,3829.7596242036257,3829.7596242036257,2477.003487439633,4119.0,0.0,2579.0
793,62,62,38,72,15,5,25,22,3832.8505332945347,3832.8505332945347,2475.7762147123594,4187.0,0.0,2552.0
794,62,62,38,72,15,5,25,23,3828.3287941640997,3828.3287941640997,2477.9066494949684,4083.0,0.0,2601.0
795,62,62,38,72,15,5,25,24,3821.287127497433,3821.287127497433,2477.656649494968,3914.0,0.0,2595.0
796,62,62,38,72,15,5,25,25,3834.287127497433,3834.287127497433,2477.376649494968,4239.0,0.0,2588.0
797,62,62,38,72,15,5,25,26,3828.6717428820484,3828.6717428820484,2476.068957187276,4093.0,0.0,2554.0
798,62,62,38,72,15,5,25,27,3832.301372511678,3832.301372511678,2475.9208090391276,4191.0,0.0,2550.0
799,62,62,38,72,15,5,25,28,3821.087086797392,3821.087086797392,2477.420809039128,3877.0,0.0,2592.0
800,62,62,38,72,15,5,25,29,3818.397431624978,3818.397431624978,2477.5932228322313,3799.0,0.0,2597.0
801,62,62,38,72,15,5,25,30,3815.864098291645,3815.864098291645,2477.726556165565,3723.0,0.0,2601.0
802,62,62,38,72,15,5,25,31,3826.767324098096,3826.767324098096,2477.726556165565,4061.0,0.0,2601.0
803,62,62,38,72,15,5,72,1,2213.0,0.0,2150.0,2213.0,0.0,2150.0
804,62,62,38,72,15,5,72,2,2289.0,2289.0,2165.0,2365.0,0.0,2180.0
805,62,62,38,72,15,5,72,3,2234.3333333333335,2234.3333333333335,2111.6666666666665,2201.0,0.0,2020.0
806,62,62,38,72,15,5,72,4,2256.5833333333335,2256.5833333333335,2125.1666666666665,2290.0,0.0,2074.0
807,62,62,38,72,15,5,72,5,2223.9833333333336,2223.9833333333336,2124.9666666666662,2127.0,0.0,2073.0
808,62,62,38,72,15,5,72,6,2237.816666666667,2237.816666666667,2118.9666666666667,2210.0,0.0,2037.0
809,62,62,38,72,15,5,72,7,2201.102380952381,2201.102380952381,2127.1095238095236,1953.0,0.0,2094.0
810,62,62,38,72,15,5,72,8,2229.2273809523813,2229.2273809523813,2123.859523809524,2178.0,0.0,2068.0
811,62,62,38,72,15,5,72,9,2238.3384920634926,2238.3384920634926,2125.4150793650792,2260.0,0.0,2082.0
812,62,62,38,72,15,5,72,10,2237.0384920634924,2237.0384920634924,2126.1150793650795,2247.0,0.0,2089.0
813,62,62,38,72,15,5,72,11,2220.129401154402,2220.129401154402,2127.842352092352,2061.0,0.0,2108.0
814,62,62,38,72,15,5,72,12,2238.2960678210684,2238.2960678210684,2124.7590187590185,2279.0,0.0,2071.0
815,62,62,38,72,15,5,72,13,2224.4499139749146,2224.4499139749146,2132.7590187590185,2099.0,0.0,2175.0
816,62,62,38,72,15,5,72,14,2238.3070568320577,2238.3070568320577,2134.116161616161,2293.0,0.0,2194.0
817,62,62,38,72,15,5,72,15,2219.8403901653905,2219.8403901653905,2125.782828282828,2016.0,0.0,2069.0
818,62,62,38,72,15,5,72,16,2231.4653901653905,2231.4653901653905,2123.2828282828286,2202.0,0.0,2029.0
819,62,62,38,72,15,5,72,17,2222.053625459508,2222.053625459508,2129.1063576945926,2042.0,0.0,2128.0
820,62,62,38,72,15,5,72,18,2230.442514348397,2230.442514348397,2124.6619132501487,2193.0,0.0,2048.0
821,62,62,38,72,15,5,72,19,2227.021461716818,2227.021461716818,2124.977702723833,2128.0,0.0,2054.0
822,62,62,38,72,15,5,72,20,2228.4714617168174,2228.4714617168174,2124.727702723833,2157.0,0.0,2049.0
823,62,62,38,72,15,5,72,21,2224.85241409777,2224.85241409777,2126.965797961928,2081.0,0.0,2096.0
824,62,62,38,72,15,5,72,22,2230.443323188679,2230.443323188679,2121.5112525073823,2204.0,0.0,1976.0
825,62,62,38,72,15,5,72,23,2239.0520188408527,2239.0520188408527,2122.598209029122,2402.0,0.0,2001.0
826,62,62,38,72,15,5,72,24,2220.2603521741867,2220.2603521741867,2126.8898756957883,1951.0,0.0,2104.0
827,62,62,38,72,15,5,72,25,2226.6603521741863,2226.6603521741863,2125.0898756957886,2111.0,0.0,2059.0
828,62,62,38,72,15,5,72,26,2228.775736789571,2228.775736789571,2125.12833723425,2166.0,0.0,2060.0
829,62,62,38,72,15,15,25,1,2.0,0.0,2601.0,2.0,0.0,2601.0
830,62,62,38,72,15,15,25,2,1.0,1.0,2601.0,0.0,0.0,2601.0
831,62,62,38,72,15,15,72,1,2.0,0.0,2446.0,2.0,0.0,2446.0
832,62,62,38,72,15,15,72,2,1.0,1.0,2420.5,0.0,0.0,2395.0
833,62,62,38,72,15,15,72,3,2.0,2.0,2446.5,3.0,0.0,2473.0
834,62,62,38,72,15,15,72,4,1.5,1.5,2446.25,1.0,0.0,2472.0
835,62,62,38,72,15,15,72,5,2.9,2.9,2445.25,8.0,0.0,2467.0
836,62,62,38,72,15,15,72,6,1.9000000000000001,1.9000000000000001,2448.4166666666665,2.0,0.0,2486.0
837,62,62,38,72,15,15,72,7,1.9000000000000001,1.9000000000000001,2451.416666666667,2.0,0.0,2507.0
838,62,188,12,25,5,5,25,1,65.0,769.0,408.0,65.0,769.0,408.0
839,62,188,12,25,5,5,25,2,52.5,52.5,489.0,40.0,447.0,570.0
840,62,188,12,25,5,5,25,3,59.833333333333336,59.833333333333336,454.6666666666667,62.0,648.0,467.0
841,62,188,12,25,5,5,25,4,68.83333333333334,68.83333333333334,485.9166666666667,98.0,439.0,592.0
842,62,188,12,25,5,5,25,5,60.63333333333334,60.63333333333334,463.5166666666667,57.0,546.0,480.0
843,62,188,12,25,5,5,25,6,68.8,68.8,460.6833333333334,106.0,530.0,463.0
844,62,188,12,25,5,5,25,7,57.228571428571435,57.228571428571435,468.82619047619056,25.0,587.0,520.0
845,62,188,12,25,5,5,25,8,59.728571428571435,59.728571428571435,490.70119047619056,45.0,383.0,695.0
846,62,188,12,25,5,5,25,9,61.28412698412699,61.28412698412699,466.145634920635,59.0,540.0,474.0
847,62,188,12,25,5,5,25,10,59.784126984126985,59.784126984126985,469.64563492063496,44.0,530.0,509.0
848,62,188,12,25,5,5,25,11,57.87503607503607,57.87503607503607,470.2819985569986,23.0,492.0,516.0
849,62,188,12,25,5,5,25,12,62.12503607503607,62.12503607503607,470.4486652236653,74.0,574.0,518.0
850,62,188,12,25,5,5,25,13,63.278882228882225,63.278882228882225,469.14097291597295,89.0,549.0,501.0
851,62,188,12,25,5,5,25,14,57.8503108003108,57.8503108003108,473.140972915973,13.0,470.0,557.0
852,62,188,12,25,5,5,25,15,59.983644133644134,59.983644133644134,470.340972915973,45.0,529.0,515.0
853,62,188,12,25,5,5,25,16,61.233644133644134,61.233644133644134,489.840972915973,65.0,310.0,827.0
854,62,188,12,25,5,5,25,17,59.52776178070296,59.52776178070296,465.07626703362007,36.0,682.0,406.0
855,62,188,12,25,5,5,25,18,60.249984002925174,60.249984002925174,475.4651559225089,49.0,461.0,593.0
856,62,188,12,25,5,5,25,19,60.776299792398866,60.776299792398866,473.35989276461424,59.0,467.0,553.0
857,62,188,12,25,5,5,25,20,61.32629979239887,61.32629979239887,472.2098927646142,70.0,498.0,530.0
858,62,188,12,25,5,5,25,21,60.27868074477982,60.27868074477982,468.7337022884238,48.0,609.0,457.0
859,62,188,12,25,5,5,25,22,60.50595347205255,60.50595347205255,474.7337022884238,53.0,466.0,589.0
860,62,188,12,25,5,5,25,23,59.766823037269944,59.766823037269944,476.1250066362499,36.0,412.0,621.0
861,62,188,12,25,5,5,25,24,60.47515637060328,60.47515637060328,470.6250066362499,53.0,589.0,489.0
862,62,188,12,25,5,5,25,25,59.19515637060328,59.19515637060328,469.7850066362499,21.0,529.0,468.0
863,62,188,12,25,5,5,25,26,60.6182332936802,60.6182332936802,473.8234681747114,58.0,457.0,573.0
864,62,188,12,25,5,5,25,27,60.396011071457984,60.396011071457984,476.37902373026697,52.0,387.0,642.0
865,62,188,12,25,5,5,25,28,61.64601107145798,61.64601107145798,473.73616658740985,87.0,442.0,568.0
866,62,188,12,25,5,5,25,29,63.16325245076832,63.16325245076832,476.73616658740985,131.0,382.0,655.0
867,62,188,12,25,5,5,25,30,59.79658578410166,59.79658578410166,481.3361665874099,30.0,315.0,793.0
868,62,188,12,25,5,5,25,31,62.732069655069395,62.732069655069395,474.884553684184,121.0,429.0,593.0
869,62,188,12,25,5,5,25,32,61.138319655069395,61.138319655069395,470.509553684184,70.0,579.0,453.0
870,62,188,12,25,5,5,25,33,60.98680450355425,60.98680450355425,473.32773550236584,65.0,450.0,546.0
871,62,188,12,25,5,5,25,34,61.163275091789544,61.163275091789544,477.50420609060114,71.0,379.0,688.0
872,62,188,12,25,5,5,25,35,60.79184652036096,60.79184652036096,476.2470632334583,58.0,395.0,644.0
873,62,188,12,25,5,5,25,36,59.79184652036096,59.79184652036096,483.3859521223472,22.0,254.0,901.0
874,62,188,12,25,5,5,25,37,60.33238706090151,60.33238706090151,472.38595212234713,42.0,576.0,494.0
875,62,188,12,25,5,5,25,38,59.99028179774361,59.99028179774361,473.728057385505,29.0,515.0,545.0
876,62,188,12,25,5,5,25,39,60.682589490051306,60.682589490051306,473.72805738550505,56.0,510.0,545.0
877,62,188,12,25,5,5,72,1,53.0,346.0,280.0,53.0,346.0,280.0
878,62,188,12,25,5,5,72,2,69.5,69.5,252.0,86.0,312.0,224.0
879,62,188,12,25,5,5,72,3,57.166666666666664,57.166666666666664,273.0,49.0,323.0,287.0
880,62,188,12,25,5,5,72,4,61.416666666666664,61.416666666666664,264.5,66.0,293.0,253.0
881,62,188,12,25,5,5,72,5,53.416666666666664,53.416666666666664,264.9,26.0,386.0,255.0
882,62,188,12,25,5,5,72,6,69.91666666666667,69.91666666666667,273.06666666666666,125.0,248.0,304.0
883,62,188,12,25,5,5,72,7,53.91666666666667,53.91666666666667,278.7809523809524,13.0,341.0,344.0
884,62,188,12,25,5,5,72,8,55.29166666666667,55.29166666666667,281.9059523809524,24.0,273.0,369.0
885,62,188,12,25,5,5,72,9,57.736111111111114,57.736111111111114,267.2392857142857,46.0,341.0,237.0
886,62,188,12,25,5,5,72,10,53.33611111111112,53.33611111111112,266.8392857142857,2.0,420.0,233.0
887,62,188,12,25,5,5,72,11,55.24520202020203,55.24520202020203,266.2029220779221,23.0,416.0,226.0
888,62,188,12,25,5,5,72,12,55.57853535353536,55.57853535353536,269.4529220779221,27.0,383.0,265.0
889,62,188,12,25,5,5,72,13,54.57853535353536,54.57853535353536,260.45292207792215,14.0,483.0,148.0
890,62,188,12,25,5,5,72,14,57.43567821067821,57.43567821067821,271.95292207792215,54.0,296.0,309.0
891,62,188,12,25,5,5,72,15,58.16901154401155,58.16901154401155,265.75292207792216,65.0,343.0,216.0
892,62,188,12,25,5,5,72,16,61.23151154401155,61.23151154401155,270.2529220779221,114.0,288.0,288.0
893,62,188,12,25,5,5,72,17,55.17268801459979,55.17268801459979,274.782333842628,11.0,349.0,365.0
894,62,188,12,25,5,5,72,18,55.45046579237757,55.45046579237757,268.50455606485025,16.0,360.0,252.0
895,62,188,12,25,5,5,72,19,57.13467631869335,57.13467631869335,270.13613501221863,48.0,382.0,283.0
896,62,188,12,25,5,5,72,20,56.03467631869336,56.03467631869336,265.6361350122187,26.0,422.0,193.0
897,62,188,12,25,5,5,72,21,57.12991441393145,57.12991441393145,266.3028016788853,49.0,389.0,207.0
898,62,188,12,25,5,5,72,22,55.53900532302236,55.53900532302236,268.39371076979444,14.0,371.0,253.0
899,62,188,12,25,5,5,72,23,56.930309670848445,56.930309670848445,264.8719716393597,46.0,420.0,172.0
900,62,188,12,25,5,5,72,24,57.68030967084844,57.68030967084844,267.74697163935974,64.0,376.0,241.0
901,62,188,12,25,5,5,72,25,56.88030967084844,56.88030967084844,262.6669716393597,44.0,466.0,114.0
902,62,188,12,25,5,5,72,26,55.534155824694594,55.534155824694594,267.62851010089815,9.0,378.0,243.0
903,62,188,12,25,5,5,72,27,56.015637306176075,56.015637306176075,269.66554713793516,22.0,348.0,298.0
904,62,188,12,25,5,5,72,28,55.65849444903322,55.65849444903322,264.12983285222094,12.0,461.0,143.0
905,62,188,12,25,5,5,72,29,56.48608065592977,56.48608065592977,269.2677638867037,36.0,353.0,292.0
906,62,188,12,25,5,5,72,30,57.38608065592977,57.38608065592977,267.7344305533703,63.0,385.0,246.0
907,62,188,12,25,5,5,72,31,60.644145172058806,60.644145172058806,272.7344305533703,164.0,148.0,401.0
908,62,188,12,25,5,5,72,32,56.894145172058806,56.894145172058806,269.0469305533703,44.0,321.0,283.0
909,62,188,12,25,5,5,72,33,56.13656941448305,56.13656941448305,272.83480934124907,19.0,306.0,408.0
910,62,188,12,25,5,5,72,34,56.48951059095364,56.48951059095364,264.57010345889614,31.0,507.0,127.0
911,62,188,12,25,5,5,72,35,57.51808201952507,57.51808201952507,263.9129606017533,67.0,459.0,104.0
912,62,188,12,25,5,5,72,36,56.49030424174728,56.49030424174728,267.3851828239756,30.0,394.0,229.0
913,62,188,12,25,5,5,72,37,56.51733126877432,56.51733126877432,265.30410174289443,31.0,479.0,152.0
914,62,188,12,25,5,15,25,1,0.0,378.0,670.0,0.0,378.0,670.0
915,62,188,12,25,5,15,25,2,3.0,3.0,624.5,6.0,460.0,579.0
916,62,188,12,25,5,15,25,3,1.0,1.0,637.1666666666666,0.0,439.0,617.0
917,62,188,12,25,5,15,25,4,4.75,4.75,578.6666666666666,15.0,843.0,383.0
918,62,188,12,25,5,15,25,5,19.35,19.35,594.2666666666667,88.0,610.0,461.0
919,62,188,12,25,5,15,25,6,4.683333333333334,4.683333333333334,566.0999999999999,0.0,1039.0,292.0
920,62,188,12,25,5,15,25,7,14.111904761904762,14.111904761904762,584.242857142857,66.0,619.0,419.0
921,62,188,12,25,5,15,25,8,6.1119047619047615,6.1119047619047615,581.367857142857,2.0,691.0,396.0
922,62,188,12,25,5,15,25,9,5.889682539682539,5.889682539682539,651.1456349206348,0.0,208.0,1024.0
923,62,188,12,25,5,15,25,10,13.18968253968254,13.18968253968254,591.5456349206348,73.0,719.0,428.0
924,62,188,12,25,5,15,25,11,6.553318903318902,6.553318903318902,594.2729076479075,0.0,581.0,458.0
925,62,188,12,25,5,15,25,12,6.553318903318902,6.553318903318902,586.6062409812408,0.0,870.0,366.0
926,62,188,12,25,5,15,72,1,10.0,439.0,147.0,10.0,439.0,147.0
927,62,188,12,25,5,15,72,2,5.5,5.5,171.0,1.0,401.0,195.0
928,62,188,12,25,5,15,72,3,5.166666666666667,5.166666666666667,135.0,0.0,653.0,87.0
929,62,188,12,25,5,15,72,4,5.166666666666667,5.166666666666667,141.5,0.0,594.0,113.0
930,62,188,12,25,15,5,25,1,382.0,0.0,2539.0,382.0,0.0,2539.0
931,62,188,12,25,15,5,25,2,430.0,430.0,2537.5,478.0,0.0,2536.0
932,62,188,12,25,15,5,25,3,460.3333333333333,460.3333333333333,2466.5,569.0,8.0,2323.0
933,62,188,12,25,15,5,25,4,363.0833333333333,363.0833333333333,2521.5,180.0,7.0,2543.0
934,62,188,12,25,15,5,25,5,400.4833333333333,400.4833333333333,2527.9,367.0,0.0,2575.0
935,62,188,12,25,15,5,25,6,386.4833333333333,386.4833333333333,2530.4,283.0,0.0,2590.0
936,62,188,12,25,15,5,25,7,405.0547619047619,405.0547619047619,2523.542857142857,413.0,1.0,2542.0
937,62,188,12,25,15,5,25,8,400.3047619047619,400.3047619047619,2522.042857142857,375.0,0.0,2530.0
938,62,188,12,25,15,5,25,9,407.1936507936508,407.1936507936508,2517.265079365079,437.0,3.0,2487.0
939,62,188,12,25,15,5,25,10,396.4936507936508,396.4936507936508,2523.865079365079,330.0,4.0,2553.0
940,62,188,12,25,15,5,25,11,382.49365079365083,382.49365079365083,2525.0468975468975,176.0,0.0,2566.0
941,62,188,12,25,15,5,25,12,398.99365079365083,398.99365079365083,2524.713564213564,374.0,0.0,2562.0
942,62,188,12,25,15,5,25,13,408.3782661782662,408.3782661782662,2517.6366411366407,496.0,1.0,2470.0
943,62,188,12,25,15,5,25,14,406.2354090354091,406.2354090354091,2518.779498279498,466.0,2.0,2486.0
944,62,188,12,25,15,5,25,15,401.0354090354091,401.0354090354091,2521.512831612831,388.0,0.0,2527.0
945,62,188,12,25,15,5,25,16,408.3479090354091,408.3479090354091,2516.200331612831,505.0,3.0,2442.0
946,62,188,12,25,15,5,25,17,402.40673256482086,402.40673256482086,2521.1415080834195,404.0,1.0,2526.0
947,62,188,12,25,15,5,25,18,397.6845103425987,397.6845103425987,2518.585952527864,319.0,8.0,2480.0
948,62,188,12,25,15,5,25,19,404.5266156057566,404.5266156057566,2515.9543735804955,449.0,1.0,2430.0
949,62,188,12,25,15,5,25,20,401.52661560575655,401.52661560575655,2521.504373580496,389.0,0.0,2541.0
950,62,188,12,25,15,5,25,21,400.14566322480414,400.14566322480414,2520.9805640566865,360.0,1.0,2530.0
951,62,188,12,25,15,5,25,22,403.3729359520769,403.3729359520769,2519.389654965777,431.0,2.0,2495.0
952,62,188,12,25,15,5,25,23,399.93815334338126,399.93815334338126,2521.1287854005595,352.0,0.0,2535.0
953,62,188,12,25,15,5,25,24,415.0214866767146,415.0214866767146,2511.3787854005595,714.0,3.0,2301.0
954,62,188,12,25,15,5,25,25,405.18148667671454,405.18148667671454,2520.5387854005594,468.0,0.0,2530.0
955,62,188,12,25,15,5,25,26,408.2968712920992,408.2968712920992,2517.923400785175,549.0,0.0,2462.0
956,62,188,12,25,15,5,25,27,400.0005749958029,400.0005749958029,2520.7752526370264,325.0,0.0,2539.0
957,62,188,12,25,15,5,25,28,400.64343213866005,400.64343213866005,2520.453824065598,343.0,0.0,2530.0
958,62,188,12,25,15,5,25,29,410.98825972486696,410.98825972486696,2517.7641688931844,643.0,0.0,2452.0
959,62,188,12,25,15,5,25,30,406.788259724867,406.788259724867,2519.5308355598513,517.0,0.0,2505.0
960,62,188,12,25,15,5,25,31,411.4979371442218,411.4979371442218,2516.78890007598,663.0,3.0,2420.0
961,62,188,12,25,15,5,25,32,402.8104371442218,402.8104371442218,2519.47640007598,385.0,3.0,2506.0
962,62,188,12,25,15,5,25,33,404.5983159321006,404.5983159321006,2517.9915515911316,444.0,5.0,2457.0
963,62,188,12,25,15,5,25,34,401.1571394615124,401.1571394615124,2520.9033162970136,327.0,0.0,2556.0
964,62,188,12,25,15,5,25,35,406.0999966043695,406.0999966043695,2514.503316297014,500.0,8.0,2332.0
965,62,188,12,25,15,5,25,36,399.68332993770287,399.68332993770287,2521.0588718525696,269.0,0.0,2568.0
966,62,188,12,25,15,5,25,37,405.65630291067583,405.65630291067583,2516.1940069877046,490.0,8.0,2388.0
