density,directions,combination_number,ticks,burn_percentage,time_label,burn_percentage_noise,ticks_noise,mean_burn,mean_burn_noise,sd_burn,sd_burn_noise,trend_burn,trend_burn_noise,total_ticks,sample_size,sample_method,summarise_runs,datapoints,run
1,4,1,13,0.16129032258064516,end,0.16341081734118773,11,0.16129032258064516,0.16184850999231468,0,0.0114701190141906,0,-8.260601302073252e-4,13,198,full,full,timesteps,4
2,4,3,7,0.16273393002441008,middle,0.15470523551857368,4,0.16273393002441008,0.15932210085197032,0,0.014713001095961655,0,-9.928010977367134e-4,13,198,full,full,timesteps,1
2,4,3,13,0.16273393002441008,end,0.14824502448636026,10,0.16273393002441008,0.15932210085197032,0,0.014713001095961655,0,-9.928010977367134e-4,13,198,full,full,timesteps,1
2,4,3,7,0.3103180760279286,middle,0.32307436658370736,9,0.3103180760279286,0.30910118162122063,0,0.019197774927248824,0,-6.108780968814517e-4,13,198,full,full,timesteps,2
2,4,3,13,0.3103180760279286,end,0.3146308928316257,15,0.3103180760279286,0.30910118162122063,0,0.019197774927248824,0,-6.108780968814517e-4,13,198,full,full,timesteps,2
2,4,3,7,0.24590163934426232,middle,0.22850807510734458,11,0.24590163934426232,0.2431184400258432,0,0.010983913989357828,0,-7.012943959006646e-4,13,198,full,full,timesteps,3
2,4,3,13,0.24590163934426232,end,0.23590855801717278,17,0.24590163934426232,0.2431184400258432,0,0.010983913989357828,0,-7.012943959006646e-4,13,198,full,full,timesteps,3
2,4,3,7,0.15822784810126583,middle,0.16786133036591727,13,0.15822784810126583,0.15941798065450938,0,0.010950184284094604,0,-5.761980455803648e-5,13,198,full,full,timesteps,4
2,4,3,13,0.15822784810126583,end,0.1579681598808003,19,0.15822784810126583,0.15941798065450938,0,0.010950184284094604,0,-5.761980455803648e-5,13,198,full,full,timesteps,4
2,4,3,7,0.24429967426710095,middle,0.22951720811957818,9,0.24429967426710095,0.2400403846221657,0,0.011904976592573509,0,5.054169725698202e-5,13,198,full,full,timesteps,5
2,4,3,13,0.24429967426710095,end,0.24726089495527234,15,0.24429967426710095,0.2400403846221657,0,0.011904976592573509,0,5.054169725698202e-5,13,198,full,full,timesteps,5
3,4,5,7,0.21621621621621623,middle,0.22023053971569384,-2,0.21621621621621623,0.21807148186939235,0,0.008722692843212126,0,-2.792315147881891e-4,13,198,full,full,timesteps,1
3,4,5,13,0.21621621621621623,end,0.2188874929146457,4,0.21621621621621623,0.21807148186939235,0,0.008722692843212126,0,-2.792315147881891e-4,13,198,full,full,timesteps,1
3,4,5,7,0.42238648363252373,middle,0.4325346846664899,3,0.42238648363252373,0.4214302276843269,0,0.02749734061021241,0,4.665523819229062e-4,13,198,full,full,timesteps,2
3,4,5,13,0.42238648363252373,end,0.46770568700191684,9,0.42238648363252373,0.4214302276843269,0,0.02749734061021241,0,4.665523819229062e-4,13,198,full,full,timesteps,2
3,4,5,7,0.2653927813163482,middle,0.27674201769340484,-3,0.2653927813163482,0.2675263408875778,0,0.01226673497258858,0,-3.070848748965016e-5,13,198,full,full,timesteps,3
3,4,5,13,0.2653927813163482,end,0.28207192681462084,3,0.2653927813163482,0.2675263408875778,0,0.01226673497258858,0,-3.070848748965016e-5,13,198,full,full,timesteps,3
3,4,5,7,0.41472265422498705,middle,0.4337513874141312,17,0.41472265422498705,0.42522604846043804,0,0.032969827099900435,0,0.002341470067322181,13,198,full,full,timesteps,4
3,4,5,13,0.41472265422498705,end,0.45687722772439965,23,0.41472265422498705,0.42522604846043804,0,0.032969827099900435,0,0.002341470067322181,13,198,full,full,timesteps,4
3,4,5,7,0.7096069868995634,middle,0.7402413331654999,12,0.7096069868995634,0.715057517820248,0,0.04538727383455398,0,0.0015053401510551547,13,198,full,full,timesteps,5
3,4,5,13,0.7096069868995634,end,0.6358347498288408,18,0.7096069868995634,0.715057517820248,0,0.04538727383455398,0,0.0015053401510551547,13,198,full,full,timesteps,5
4,4,7,7,0.16142050040355124,middle,0.1814085323045254,7,0.16142050040355124,0.16461190970677134,0,0.008766759035650216,0,3.8178897237032855e-4,13,198,full,full,timesteps,1
4,4,7,13,0.16142050040355124,end,0.17753496006627725,13,0.16142050040355124,0.16461190970677134,0,0.008766759035650216,0,3.8178897237032855e-4,13,198,full,full,timesteps,1
4,4,7,7,0.6346687822292741,middle,0.6159122087599437,-2,0.6346687822292741,0.6340922934300834,0,0.04328112393428851,0,0.003539566424184848,13,198,full,full,timesteps,2
4,4,7,13,0.6346687822292741,end,0.6159713592814555,4,0.6346687822292741,0.6340922934300834,0,0.04328112393428851,0,0.003539566424184848,13,198,full,full,timesteps,2
4,4,7,7,0.20894274968658588,middle,0.2154402992737019,16,0.20894274968658588,0.20836506000598054,0,0.011845207324827094,0,-0.0017285062798914675,13,198,full,full,timesteps,3
4,4,7,13,0.20894274968658588,end,0.21017028646608998,22,0.20894274968658588,0.20836506000598054,0,0.011845207324827094,0,-0.0017285062798914675,13,198,full,full,timesteps,3
4,4,7,7,0.4004805766920304,middle,0.4553338593461131,6,0.4004805766920304,0.4000613204145494,0,0.028208944210999475,0,-0.0011846632943562103,13,198,full,full,timesteps,4
4,4,7,13,0.4004805766920304,end,0.38325908061747416,12,0.4004805766920304,0.4000613204145494,0,0.028208944210999475,0,-0.0011846632943562103,13,198,full,full,timesteps,4
4,4,7,7,0.5511811023622047,middle,0.5515994743393328,9,0.5483689538807649,0.5575963527677223,0.010522096138284436,0.02931775747030701,0,-4.8035207285118675e-4,14,198,full,full,timesteps,5
4,4,7,14,0.5511811023622047,end,0.5577747492230739,16,0.5483689538807649,0.5575963527677223,0.010522096138284436,0.02931775747030701,0,-4.8035207285118675e-4,14,198,full,full,timesteps,5
5,4,9,7,0.1929880990672242,middle,0.2015233477463659,4,0.1929880990672242,0.19634430284969437,0,0.013461997151828298,0,-2.88703600273251e-4,13,198,full,full,timesteps,1
5,4,9,13,0.1929880990672242,end,0.18592565711080652,10,0.1929880990672242,0.19634430284969437,0,0.013461997151828298,0,-2.88703600273251e-4,13,198,full,full,timesteps,1
5,4,9,7,0.37926675094816686,middle,0.37943406559064313,1,0.3770092107639516,0.3760043051638846,0.008446941906208092,0.020535925052032906,0,0.003122437809348855,14,198,full,full,timesteps,2
5,4,9,14,0.37926675094816686,end,0.3989948380845848,8,0.3770092107639516,0.3760043051638846,0.008446941906208092,0.020535925052032906,0,0.003122437809348855,14,198,full,full,timesteps,2
5,4,9,7,0.3639973527465255,middle,0.33374827507216837,15,0.3639973527465255,0.3564626629471989,0,0.02219222418200028,0,9.13807603347512e-4,13,198,full,full,timesteps,3
5,4,9,13,0.3639973527465255,end,0.35950612566854334,21,0.3639973527465255,0.3564626629471989,0,0.02219222418200028,0,9.13807603347512e-4,13,198,full,full,timesteps,3
5,4,9,7,0.4124365482233503,middle,0.4430893396115509,14,0.4124365482233503,0.41008032860643356,0,0.0233019508157455,0,-0.001259400994852534,13,198,full,full,timesteps,4
5,4,9,13,0.4124365482233503,end,0.3909263865631842,20,0.4124365482233503,0.41008032860643356,0,0.0233019508157455,0,-0.001259400994852534,13,198,full,full,timesteps,4
5,4,9,7,0.5211726384364821,middle,0.4949991194790974,-3,0.5188459748720335,0.5238971438228885,0.008705577912456838,0.03375334579840889,0,6.054616472867587e-4,14,198,full,full,timesteps,5
5,4,9,14,0.5211726384364821,end,0.5160020622333774,4,0.5188459748720335,0.5238971438228885,0.008705577912456838,0.03375334579840889,0,6.054616472867587e-4,14,198,full,full,timesteps,5
6,4,11,7,0.16034206306787815,middle,0.15106536957708427,13,0.16034206306787815,0.15651310638452529,0,0.010830263631240114,0,-3.424873775904891e-5,13,198,full,full,timesteps,1
6,4,11,13,0.16034206306787815,end,0.15250057772288808,19,0.16034206306787815,0.15651310638452529,0,0.010830263631240114,0,-3.424873775904891e-5,13,198,full,full,timesteps,1
6,4,11,7,0.5470174524615785,middle,0.5993199788589393,10,0.5395750381423734,0.5639623543725186,0.027846964512886093,0.037069984796435175,0,0.0014208861505003842,14,198,full,full,timesteps,2
6,4,11,14,0.5470174524615785,end,0.5547003561327674,17,0.5395750381423734,0.5639623543725186,0.027846964512886093,0.037069984796435175,0,0.0014208861505003842,14,198,full,full,timesteps,2
6,4,11,7,0.411748558880044,middle,0.42413948304142135,12,0.40978785145680574,0.4157317837725004,0.007336295413462129,0.024055878299525667,0,0.001590655144394787,14,198,full,full,timesteps,3
6,4,11,14,0.411748558880044,end,0.41972225793060264,19,0.40978785145680574,0.4157317837725004,0.007336295413462129,0.024055878299525667,0,0.001590655144394787,14,198,full,full,timesteps,3
6,4,11,7,0.39661554732945536,middle,0.3801051805074136,17,0.39661554732945536,0.38639448244666963,0,0.0261124644947034,0,0.002523641670694414,13,198,full,full,timesteps,4
6,4,11,13,0.39661554732945536,end,0.393210334425782,23,0.39661554732945536,0.38639448244666963,0,0.0261124644947034,0,0.002523641670694414,13,198,full,full,timesteps,4
6,4,11,7,0.6237006237006237,middle,0.5268821168806159,15,0.61998811998812,0.6276849704482546,0.013890916939315183,0.048163397377909374,0,0.00679727977305706,14,198,full,full,timesteps,5
6,4,11,14,0.6237006237006237,end,0.7019734112639899,22,0.61998811998812,0.6276849704482546,0.013890916939315183,0.048163397377909374,0,0.00679727977305706,14,198,full,full,timesteps,5
7,4,13,7,0.1601464195836193,middle,0.1411380692870357,17,0.1601464195836193,0.16167344267923314,0,0.011078187667342986,0,1.669705474503282e-4,13,198,full,full,timesteps,1
7,4,13,13,0.1601464195836193,end,0.181412795442449,23,0.1601464195836193,0.16167344267923314,0,0.011078187667342986,0,1.669705474503282e-4,13,198,full,full,timesteps,1
7,4,13,7,0.315955766192733,middle,0.3334247981465492,8,0.315955766192733,0.31606870372897733,0,0.02065633131145556,0,7.896277449613064e-4,13,198,full,full,timesteps,2
7,4,13,13,0.315955766192733,end,0.32602477056154455,14,0.315955766192733,0.31606870372897733,0,0.02065633131145556,0,7.896277449613064e-4,13,198,full,full,timesteps,2
7,4,13,7,0.42105263157894735,middle,0.4351979994485312,8,0.4193817878028404,0.4162217548809592,0.00625172495701579,0.02236416562754693,0,-3.5988604739778385e-4,14,198,full,full,timesteps,3
7,4,13,14,0.42105263157894735,end,0.38949945361739474,15,0.4193817878028404,0.4162217548809592,0.00625172495701579,0.02236416562754693,0,-3.5988604739778385e-4,14,198,full,full,timesteps,3
7,4,13,7,0.22639800769753224,middle,0.24674836224930438,10,0.22639800769753224,0.22674916671366954,0,0.012088182965841921,0,1.2225312469811382e-4,13,198,full,full,timesteps,4
7,4,13,13,0.22639800769753224,end,0.2277920316720681,16,0.22639800769753224,0.22674916671366954,0,0.012088182965841921,0,1.2225312469811382e-4,13,198,full,full,timesteps,4
7,4,13,7,0.37929495760821064,middle,0.3805165841000387,-2,0.37770128131573916,0.37783075827653284,0.005962990671852406,0.03100002289835687,0,0.00299872250381313,14,198,full,full,timesteps,5
7,4,13,14,0.37929495760821064,end,0.40098334575371614,5,0.37770128131573916,0.37783075827653284,0.005962990671852406,0.03100002289835687,0,0.00299872250381313,14,198,full,full,timesteps,5
8,4,15,7,0.1986886548778065,middle,0.1828846640309177,-2,0.1986886548778065,0.19785522895120272,0,0.0094939432964998,0,-6.153476997848642e-4,13,198,full,full,timesteps,1
8,4,15,13,0.1986886548778065,end,0.201396010493265,4,0.1986886548778065,0.19785522895120272,0,0.0094939432964998,0,-6.153476997848642e-4,13,198,full,full,timesteps,1
8,4,15,8,0.4116839835326407,middle,0.3794989926596681,18,0.4051493171273607,0.4017639096130337,0.02051629556840948,0.029801035860958138,0,9.544086136565738e-4,15,198,full,full,timesteps,2
8,4,15,15,0.4116839835326407,end,0.4589781210963357,25,0.4051493171273607,0.4017639096130337,0.02051629556840948,0.029801035860958138,0,9.544086136565738e-4,15,198,full,full,timesteps,2
8,4,15,7,0.5919575423555827,middle,0.6520056014737053,14,0.5890414953489049,0.5876014382662734,0.010910848822715832,0.02579058835490392,0,-3.00429595262978e-4,14,198,full,full,timesteps,3
8,4,15,14,0.5919575423555827,end,0.6077153897805778,21,0.5890414953489049,0.5876014382662734,0.010910848822715832,0.02579058835490392,0,-3.00429595262978e-4,14,198,full,full,timesteps,3
